EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:48:54"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline_BT-50%
TimeSeries,Katt_mints_baseline_BT-50
StartYear,1982

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2011,0,0,0,0.1193837,0.0009082099,0.03045472,0.002550602,0.001480944,0.02884266,0.01702875,0.2145043,8.346955E-05,0.00145254,0.2011876,0.008594376,0.1446205,0.6749477,0,0.000243119,0,0,0.01636719,0.000147488,0,0,0,0,0,0
2012,0,0,0,0.1121927,0.0007923294,0.02574778,0.002306186,0.001390449,0.02709004,0.01596311,0.2053259,9.038096E-05,0.001424167,0.1997822,0.008107674,0.1485989,0.6897407,0,0.0002205176,0,0,0.01551038,0.0001366474,0,0,0,0,0,0
2013,0,0,0,0.1084635,0.0008313779,0.02619677,0.001704439,0.001353561,0.02590291,0.01528786,0.2002323,8.976244E-05,0.001405239,0.1997273,0.007771796,0.1491542,0.6915831,0,0.0002008924,0,0,0.01479901,0.0001274911,0,0,0,0,0,0
2014,0,0,0,0.1064688,0.0009463329,0.02648044,0.00120292,0.001352656,0.02527428,0.01493081,0.1976388,8.778665E-05,0.001387592,0.2002614,0.007447459,0.1488979,0.6908705,0,0.0001833833,0,0,0.01423204,0.0001194017,0,0,0,0,0,0
2015,0,0,0,0.1057402,0.001009305,0.02626298,0.001009208,0.001375293,0.0251184,0.01481773,0.1970961,8.582371E-05,0.001372366,0.2010318,0.007131444,0.1488537,0.6906403,0,0.0001683839,0,0,0.0137893,0.00011221,0,0,0,0,0,0
2016,0,0,0,0.1052127,0.001029986,0.02699537,0.001025307,0.001409959,0.02532611,0.01487499,0.1960796,8.463243E-05,0.001361542,0.2017765,0.006850979,0.1490471,0.6913627,0,0.0001563122,0,0,0.01344363,0.0001059918,0,0,0,0,0,0
2017,0,0,0,0.1047283,0.001027265,0.02856773,0.001226722,0.0014477,0.02578854,0.01503911,0.1943507,8.341533E-05,0.001354058,0.2023789,0.006615835,0.1492557,0.6922997,0,0.0001470029,0,0,0.01316828,0.0001007124,0,0,0,0,0,0
2018,0,0,0,0.1042216,0.001015073,0.03004166,0.001779378,0.001482175,0.02640108,0.01525648,0.1929259,8.245674E-05,0.001348534,0.2027605,0.006424895,0.1493779,0.6932113,0,0.0001400225,0,0,0.01293806,9.621578E-05,0,0,0,0,0,0
2019,0,0,0,0.103662,0.000997616,0.03126816,0.002475814,0.001508956,0.02706707,0.01548137,0.1913427,8.139943E-05,0.001343948,0.2028837,0.00627035,0.1494253,0.6942566,0,0.0001348641,0,0,0.01273029,9.227961E-05,0,0,0,0,0,0
2020,0,0,0,0.1029821,0.0009774718,0.03268265,0.002798059,0.001525922,0.02771672,0.01568376,0.1893894,8.030779E-05,0.001340106,0.2028385,0.006140923,0.1494363,0.6956221,0,0.0001311097,0,0,0.01253055,8.877752E-05,0,0,0,0,0,0
2021,0,0,0,0.1022126,0.0009582979,0.03397606,0.002789226,0.001533972,0.02831955,0.01585557,0.1871263,7.935981E-05,0.001337374,0.202788,0.006025145,0.149409,0.6970702,0,0.0001284556,0,0,0.01233539,8.568257E-05,0,0,0,0,0,0
2022,0,0,0,0.101502,0.0009429541,0.03434782,0.002750624,0.001536167,0.02887164,0.01600329,0.1848852,7.85349E-05,0.001335679,0.2028113,0.005917669,0.1493146,0.6981457,0,0.0001266826,0,0,0.01214689,8.297437E-05,0,0,0,0,0,0
2023,0,0,0,0.1009671,0.0009322821,0.03393967,0.002720301,0.001535405,0.02937619,0.01613449,0.1829004,7.777352E-05,0.001334647,0.2029006,0.005816792,0.1491745,0.6988346,0,0.0001256172,0,0,0.01196727,8.060551E-05,0,0,0,0,0,0
2024,0,0,0,0.1006678,0.0009247432,0.03343251,0.002643452,0.001533545,0.02983779,0.01625413,0.1812075,7.709209E-05,0.001334124,0.2030409,0.005721694,0.1490322,0.6993046,0,0.0001251342,0,0,0.01179813,7.853158E-05,0,0,0,0,0,0
2025,0,0,0,0.1005384,0.0009194321,0.03310098,0.002518359,0.001531788,0.03026224,0.0163661,0.1798126,7.655844E-05,0.001334058,0.2032248,0.005632641,0.1489057,0.6995952,0,0.0001251507,0,0,0.01164076,7.671947E-05,0,0,0,0,0,0
2026,0,0,0,0.1004815,0.0009156945,0.03273139,0.002399339,0.00153089,0.0306547,0.01647321,0.1788025,7.613208E-05,0.00133426,0.2034382,0.00555053,0.1487917,0.6996035,0,0.0001256077,0,0,0.01149581,7.513355E-05,0,0,0,0,0,0
2027,0,0,0,0.1004085,0.0009126542,0.03232718,0.002307359,0.001531078,0.0310177,0.01657608,0.1782281,7.562145E-05,0.001334458,0.2036607,0.005475628,0.1487006,0.6993724,0,0.0001264601,0,0,0.01136294,7.373257E-05,0,0,0,0,0,0
2028,0,0,0,0.1002708,0.0009096027,0.03208626,0.002229161,0.001532151,0.03135183,0.01667372,0.1779411,7.510514E-05,0.001334721,0.2038782,0.005407712,0.1486583,0.6991535,0,0.0001276718,0,0,0.01124119,7.248421E-05,0,0,0,0,0,0
2029,0,0,0,0.1000856,0.0009062633,0.03202404,0.002170018,0.00153377,0.03165724,0.01676484,0.1777738,7.468509E-05,0.001335209,0.2040839,0.005346757,0.1486575,0.6990108,0,0.0001292117,0,0,0.01112936,7.136598E-05,0,0,0,0,0,0
2030,0,0,0,0.09988528,0.0009027342,0.03200705,0.00215602,0.001535581,0.03193359,0.01684812,0.1776622,7.433307E-05,0.001335888,0.2042704,0.005292641,0.1486704,0.6988616,0,0.000131047,0,0,0.01102605,7.035737E-05,0,0,0,0,0,0
2031,0,0,0,0.09967851,0.0008990375,0.0320092,0.002189543,0.001537206,0.03217972,0.01692192,0.17759,7.398033E-05,0.001336641,0.2044299,0.005244614,0.1486837,0.6986832,0,0.0001331391,0,0,0.01092961,6.943665E-05,0,0,0,0,0,0
2032,0,0,0,0.09946293,0.0008950737,0.0320935,0.002243002,0.00153829,0.03239469,0.01698479,0.1775227,7.361545E-05,0.001337432,0.2045615,0.005201396,0.1486998,0.6985278,0,0.0001354475,0,0,0.01083843,6.858508E-05,0,0,0,0,0,0
2033,0,0,0,0.09924445,0.0008909007,0.03223742,0.002294431,0.001538634,0.03257923,0.01703626,0.1774179,7.326619E-05,0.001338299,0.2046726,0.005161675,0.1487193,0.698422,0,0.0001379336,0,0,0.01075134,6.779021E-05,0,0,0,0,0,0
2034,0,0,0,0.09903566,0.0008867581,0.0323487,0.002338126,0.001538247,0.03273599,0.01707714,0.1772587,7.294407E-05,0.00133927,0.2047731,0.005124385,0.1487369,0.6983407,0,0.0001405626,0,0,0.01066772,6.704452E-05,0,0,0,0,0,0
2035,0,0,0,0.09884575,0.0008828987,0.0323948,0.002367721,0.001537277,0.03286888,0.01710912,0.1770567,7.264189E-05,0.00134034,0.2048721,0.005088647,0.1487486,0.6982555,0,0.0001433034,0,0,0.01058738,6.634354E-05,0,0,0,0,0,0
2036,0,0,0,0.09867876,0.0008794992,0.03240104,0.002376019,0.001535953,0.03298258,0.01713435,0.1768305,7.235879E-05,0.001341508,0.2049773,0.005053763,0.1487553,0.6981571,0,0.0001461307,0,0,0.0105105,6.568532E-05,0,0,0,0,0,0
2037,0,0,0,0.09853762,0.0008766616,0.03237684,0.002365734,0.001534539,0.03308195,0.01715519,0.1765972,7.210227E-05,0.001342784,0.205094,0.005019332,0.1487592,0.69804,0,0.0001490255,0,0,0.01043748,6.506954E-05,0,0,0,0,0,0
2038,0,0,0,0.09842335,0.0008744038,0.03231512,0.002346822,0.001533273,0.03317128,0.01717376,0.1763739,7.18749E-05,0.001344162,0.2052229,0.004985288,0.1487617,0.6978963,0,0.0001519741,0,0,0.01036873,6.449588E-05,0,0,0,0,0,0
2039,0,0,0,0.09833253,0.0008726474,0.03223464,0.002325794,0.001532311,0.0332537,0.01719151,0.1761749,7.167174E-05,0.001345621,0.2053615,0.004951756,0.1487643,0.6977248,0,0.0001549665,0,0,0.01030452,6.396293E-05,0,0,0,0,0,0
2040,0,0,0,0.09825823,0.0008712565,0.03216735,0.002305178,0.001531712,0.0333311,0.01720921,0.176007,7.148723E-05,0.001347137,0.2055055,0.004918908,0.1487687,0.6975319,0,0.000157995,0,0,0.01024492,6.346847E-05,0,0,0,0,0,0
2041,0,0,0,0.09819353,0.0008700927,0.03212355,0.002288583,0.001531457,0.03340441,0.01722708,0.1758696,7.13183E-05,0.001348695,0.2056512,0.004886901,0.1487761,0.6973264,0,0.0001610531,0,0,0.01018979,6.30097E-05,0,0,0,0,0,0
2042,0,0,0,0.09813318,0.000869039,0.03209627,0.002280127,0.001531475,0.03347379,0.01724494,0.1757578,7.116209E-05,0.00135028,0.2057946,0.004855869,0.1487867,0.6971152,0,0.0001641341,0,0,0.01013886,6.258325E-05,0,0,0,0,0,0
2043,0,0,0,0.09807348,0.0008680043,0.03208551,0.002280201,0.001531662,0.03353887,0.01726232,0.1756642,7.101497E-05,0.001351876,0.2059328,0.004825869,0.1488,0.6969051,0,0.0001672298,0,0,0.01009173,6.218544E-05,0,0,0,0,0,0
2044,0,0,0,0.09801222,0.0008669354,0.0320944,0.002286038,0.001531911,0.0335991,0.01727869,0.1755802,7.087423E-05,0.001353474,0.2060642,0.004796856,0.1488154,0.696701,0,0.0001703309,0,0,0.01004795,6.181275E-05,0,0,0,0,0,0
2045,0,0,0,0.0979492,0.0008658245,0.03211621,0.002294917,0.001532129,0.03365406,0.01729362,0.1754985,7.073908E-05,0.001355068,0.2061887,0.004768714,0.1488319,0.6965058,0,0.000173427,0,0,0.01000709,6.146212E-05,0,0,0,0,0,0
2046,0,0,0,0.09788584,0.0008646964,0.03213894,0.002304832,0.001532264,0.03370363,0.01730688,0.1754145,7.060965E-05,0.001356656,0.2063073,0.004741302,0.1488488,0.6963194,0,0.0001765072,0,0,0.009968813,6.113112E-05,0,0,0,0,0,0
2047,0,0,0,0.09782415,0.00086359,0.03215652,0.002313484,0.001532296,0.03374802,0.01731846,0.1753262,7.048623E-05,0.001358236,0.2064215,0.004714471,0.1488653,0.6961403,0,0.0001795606,0,0,0.009932845,6.08179E-05,0,0,0,0,0,0
2048,0,0,0,0.0977661,0.0008625467,0.03216793,0.002318904,0.001532237,0.03378772,0.01732852,0.1752338,7.03693E-05,0.001359806,0.2065329,0.004688086,0.1488812,0.6959664,0,0.0001825774,0,0,0.009899017,6.052117E-05,0,0,0,0,0,0
2049,0,0,0,0.09771326,0.0008616023,0.03217151,0.002320675,0.001532119,0.03382341,0.01733737,0.1751395,7.025945E-05,0.001361366,0.2066428,0.004662052,0.1488962,0.6957955,0,0.000185549,0,0,0.009867231,6.024011E-05,0,0,0,0,0,0
2050,0,0,0,0.09766652,0.0008607763,0.03216628,0.002319592,0.001531983,0.03385587,0.01734537,0.1750464,7.015696E-05,0.001362913,0.2067522,0.004636325,0.1489106,0.6956255,0,0.0001884684,0,0,0.009837437,5.997406E-05,0,0,0,0,0,0
2051,0,0,0,0.0976259,0.0008600703,0.0321551,0.002316627,0.001531869,0.03388577,0.01735282,0.1749576,7.006157E-05,0.001364443,0.206861,0.004610899,0.1489246,0.6954556,0,0.0001913301,0,0,0.009809601,5.972244E-05,0,0,0,0,0,0
2052,0,0,0,0.09759089,0.0008594981,0.03214245,0.002312719,0.001531801,0.03391366,0.01735998,0.1748753,6.997282E-05,0.001365951,0.206969,0.004585819,0.1489385,0.6952861,0,0.0001941305,0,0,0.009783675,5.948471E-05,0,0,0,0,0,0
2053,0,0,0,0.09756184,0.0008591727,0.03213108,0.002308957,0.001531794,0.03393991,0.01736697,0.1748006,6.988989E-05,0.001367434,0.2070755,0.004561125,0.1489525,0.695118,0,0.0001968662,0,0,0.009759592,5.92601E-05,0,0,0,0,0,0
2054,0,0,0,0.09753808,0.0008589385,0.03212219,0.002306279,0.001531844,0.03396469,0.01737383,0.1747334,6.98117E-05,0.001368883,0.2071797,0.004536791,0.1489668,0.6949525,0,0.0001995326,0,0,0.009737259,5.904738E-05,0,0,0,0,0,0
2055,0,0,0,0.09751459,0.0008586216,0.03211694,0.002305074,0.001531939,0.03398807,0.01738052,0.174673,6.973756E-05,0.001370297,0.2072808,0.004512869,0.1489815,0.6947916,0,0.0002021278,0,0,0.009716555,5.884569E-05,0,0,0,0,0,0
2056,0,0,0,0.09748665,0.0008581704,0.03211588,0.002305245,0.001532061,0.03401002,0.01738697,0.1746177,6.966698E-05,0.001371673,0.2073783,0.004489437,0.1489965,0.6946361,0,0.0002046516,0,0,0.009697341,5.865438E-05,0,0,0,0,0,0
2057,0,0,0,0.09745323,0.0008576149,0.03211813,0.002306494,0.001532189,0.03403049,0.01739309,0.174566,6.959964E-05,0.001373012,0.207472,0.004466557,0.1490115,0.6944867,0,0.0002071038,0,0,0.009679488,5.847284E-05,0,0,0,0,0,0
2058,0,0,0,0.09741634,0.0008570324,0.03212208,0.002308406,0.001532311,0.03404947,0.01739882,0.1745166,6.953526E-05,0.001374311,0.2075619,0.004444251,0.1490265,0.6943434,0,0.0002094837,0,0,0.009662868,5.830039E-05,0,0,0,0,0,0
2059,0,0,0,0.09737965,0.0008564924,0.03212644,0.002310465,0.001532416,0.03406696,0.01740412,0.1744687,6.947367E-05,0.001375571,0.2076482,0.004422491,0.1490412,0.6942064,0,0.0002117894,0,0,0.009647368,5.813634E-05,0,0,0,0,0,0
2060,0,0,0,0.09734624,0.0008560332,0.03213028,0.002312208,0.001532501,0.03408303,0.017409,0.1744218,6.94148E-05,0.00137679,0.2077311,0.004401229,0.1490555,0.6940753,0,0.0002140187,0,0,0.009632895,5.797997E-05,0,0,0,0,0,0
2061,0,0,0,0.09731755,0.0008556549,0.03213279,0.002313378,0.001532569,0.03409782,0.01741349,0.1743759,6.935858E-05,0.001377968,0.2078111,0.004380413,0.1490695,0.6939499,0,0.0002161696,0,0,0.009619375,5.783064E-05,0,0,0,0,0,0
2062,0,0,0,0.09729329,0.0008553337,0.03213358,0.00231392,0.001532624,0.03411147,0.01741765,0.1743313,6.9305E-05,0.001379104,0.2078884,0.004360008,0.149083,0.6938298,0,0.0002182411,0,0,0.009606749,5.768785E-05,0,0,0,0,0,0
2063,0,0,0,0.09727201,0.0008550395,0.03213285,0.002313908,0.001532674,0.03412416,0.01742155,0.1742884,6.9254E-05,0.001380199,0.2079632,0.004340002,0.1490961,0.6937147,0,0.0002202333,0,0,0.009594965,5.755121E-05,0,0,0,0,0,0
2064,0,0,0,0.09725208,0.0008547499,0.03213118,0.002313502,0.001532727,0.03413605,0.01742525,0.1742476,6.920554E-05,0.001381253,0.2080356,0.004320401,0.1491088,0.693604,0,0.0002221472,0,0,0.009583985,5.742049E-05,0,0,0,0,0,0
2065,0,0,0,0.09723245,0.0008544573,0.03212914,0.002312926,0.001532786,0.03414728,0.01742881,0.1742094,6.91595E-05,0.001382267,0.2081056,0.004301225,0.1491211,0.6934978,0,0.0002239845,0,0,0.009573768,5.729546E-05,0,0,0,0,0,0
2066,0,0,0,0.09721279,0.0008541658,0.03212723,0.002312399,0.001532855,0.03415796,0.01743227,0.1741737,6.911568E-05,0.001383242,0.2081731,0.004282491,0.1491332,0.693396,0,0.0002257472,0,0,0.009564272,5.717588E-05,0,0,0,0,0,0
2067,0,0,0,0.0971933,0.000853884,0.03212584,0.002312066,0.001532934,0.03416814,0.01743563,0.1741406,6.907387E-05,0.001384177,0.2082382,0.00426421,0.149145,0.6932984,0,0.0002274375,0,0,0.009555453,5.706148E-05,0,0,0,0,0,0
2068,0,0,0,0.09717441,0.0008536195,0.03212523,0.002311994,0.001533019,0.03417785,0.0174389,0.17411,6.903386E-05,0.001385073,0.2083007,0.004246386,0.1491566,0.6932054,0,0.0002290571,0,0,0.009547262,5.695191E-05,0,0,0,0,0,0
2069,0,0,0,0.09715647,0.0008533731,0.03212535,0.002312183,0.001533108,0.0341871,0.01744206,0.1740813,6.899547E-05,0.001385932,0.2083605,0.004229016,0.1491679,0.6931168,0,0.0002306078,0,0,0.00953965,5.684687E-05,0,0,0,0,0,0
2070,0,0,0,0.09713951,0.0008531416,0.03212605,0.002312579,0.001533197,0.03419591,0.01744511,0.1740543,6.895857E-05,0.001386752,0.2084177,0.004212094,0.149179,0.693033,0,0.0002320915,0,0,0.009532571,5.674606E-05,0,0,0,0,0,0
2071,0,0,0,0.09712344,0.0008529192,0.03212706,0.002313087,0.001533283,0.03420428,0.01744803,0.1740286,6.892303E-05,0.001387537,0.2084724,0.004195611,0.1491898,0.6929535,0,0.00023351,0,0,0.00952598,5.664919E-05,0,0,0,0,0,0
2072,0,0,0,0.09710801,0.0008527005,0.03212817,0.00231361,0.001533364,0.03421222,0.01745082,0.1740042,6.888879E-05,0.001388285,0.2085248,0.00417956,0.1492002,0.6928784,0,0.0002348655,0,0,0.009519833,5.655601E-05,0,0,0,0,0,0
2073,0,0,0,0.09709296,0.0008524833,0.03212913,0.00231407,0.00153344,0.03421977,0.01745347,0.1739807,6.885583E-05,0.001389001,0.2085749,0.004163934,0.1492104,0.6928074,0,0.0002361601,0,0,0.009514098,5.646634E-05,0,0,0,0,0,0
2074,0,0,0,0.09707826,0.0008522685,0.0321298,0.002314419,0.001533511,0.03422696,0.01745602,0.1739581,6.882415E-05,0.001389683,0.2086228,0.00414873,0.1492201,0.6927404,0,0.000237396,0,0,0.009508744,5.638001E-05,0,0,0,0,0,0
2075,0,0,0,0.09706389,0.0008520586,0.03213017,0.002314646,0.001533577,0.03423383,0.01745846,0.1739365,6.87937E-05,0.001390335,0.2086688,0.004133939,0.1492295,0.6926766,0,0.0002385755,0,0,0.009503744,5.629687E-05,0,0,0,0,0,0
2076,0,0,0,0.09704996,0.0008518567,0.03213026,0.002314761,0.001533641,0.03424043,0.01746081,0.1739159,6.876444E-05,0.001390957,0.2087129,0.004119558,0.1492386,0.6926163,0,0.0002397009,0,0,0.009499072,5.621681E-05,0,0,0,0,0,0
2077,0,0,0,0.09703657,0.0008516638,0.03213016,0.002314802,0.001533705,0.03424678,0.0174631,0.1738963,6.873632E-05,0.00139155,0.2087551,0.00410558,0.1492474,0.6925592,0,0.0002407743,0,0,0.009494714,5.613967E-05,0,0,0,0,0,0
2078,0,0,0,0.09702372,0.0008514798,0.03212998,0.00231481,0.001533768,0.03425292,0.01746532,0.1738778,6.870931E-05,0.001392116,0.2087957,0.004092,0.1492559,0.6925049,0,0.0002417982,0,0,0.009490644,5.606535E-05,0,0,0,0,0,0
2079,0,0,0,0.09701136,0.0008513034,0.03212982,0.002314825,0.001533832,0.03425887,0.01746748,0.1738604,6.868332E-05,0.001392656,0.2088345,0.004078811,0.1492641,0.6924534,0,0.0002427747,0,0,0.009486848,5.599373E-05,0,0,0,0,0,0
2080,0,0,0,0.09699947,0.0008511327,0.03212976,0.002314873,0.001533895,0.03426463,0.01746959,0.1738439,6.865827E-05,0.00139317,0.2088717,0.004066006,0.149272,0.6924047,0,0.0002437059,0,0,0.009483303,5.592468E-05,0,0,0,0,0,0
2081,0,0,0,0.09698793,0.000850966,0.03212983,0.002314967,0.001533958,0.03427022,0.01747165,0.1738284,6.863414E-05,0.00139366,0.2089073,0.004053582,0.1492797,0.6923586,0,0.0002445942,0,0,0.009479989,5.585807E-05,0,0,0,0,0,0
2082,0,0,0,0.09697665,0.0008508022,0.03213003,0.002315107,0.001534019,0.03427565,0.01747366,0.1738137,6.861085E-05,0.001394127,0.2089413,0.004041533,0.1492871,0.692315,0,0.0002454415,0,0,0.009476893,5.579379E-05,0,0,0,0,0,0
2083,0,0,0,0.09696562,0.0008506412,0.03213032,0.002315281,0.00153408,0.03428091,0.01747561,0.1737997,6.858837E-05,0.001394573,0.2089739,0.004029851,0.1492943,0.6922738,0,0.0002462498,0,0,0.009473993,5.573177E-05,0,0,0,0,0,0
